id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
Sfay2hYj,True,2017-08-26 06:46:40,2017-08-26 06:46:40,64,mate,black,10+2,ntam,1170,prabhakarchand1,1662,1. e4 d5 2. d3 e6 3. Nf3 c6 4. Nc3 Nf6 5. Bd2 Qb6 6. Be2 Qxb2 7. Qb1 Qxb1+ 8. Rxb1 Na6 9. Na4 Be7 10. Nh4 O-O 11. O-O dxe4 12. dxe4 Nxe4 13. Be3 Bc5 14. Nxc5 Naxc5 15. Bxc5 Nxc5 16. Bc4 Ne4 17. Bd3 Nc3 18. Rbe1 Nxa2 19. c4 Nc3 20. Nf5 a5 21. Nd4 a4 22. Nxe6 Bxe6 23. Bxh7+ Kxh7 24. Re5 a3 25. Rh5+ Kg6 26. Re5 a2 27. Ree1 Na4 28. Ra1 Nb2 29. Rae1 Bxc4 30. Re3 Bxf1 31. Kxf1 a1=Q+ 32. Ke2 Qd1#,B01,Scandinavian Defense,2
wytBeWQ0,True,2017-08-25 16:53:20,2017-08-25 16:53:20,51,resign,white,5+5,juddah,1261,ntam,1237,1. d3 d5 2. e4 e6 3. Qf3 Nc6 4. exd5 exd5 5. Qe3+ Qe7 6. Nc3 Qxe3+ 7. Bxe3 Nf6 8. Bd4 Nxd4 9. O-O-O Bg4 10. f3 Be6 11. Nge2 Nxe2+ 12. Bxe2 O-O-O 13. Nb5 a6 14. Nd4 Bd6 15. c4 Rhe8 16. Rhe1 Bb4 17. Rf1 Bc5 18. Nxe6 fxe6 19. d4 Bxd4 20. Rxd4 dxc4 21. Rxd8+ Rxd8 22. Bxc4 Rd4 23. Bxe6+ Rd7 24. Bxd7+ Nxd7 25. Rd1 Kb8 26. Rxd7,A00,Mieses Opening,1
Z0VzPUPm,True,2017-08-18 15:26:40,2017-08-18 18:13:20,71,mate,white,10+5,ntam,1100,twizzcliff,1306,1. Nf3 Nf6 2. e3 g6 3. d3 Bg7 4. Be2 d6 5. Nc3 e5 6. Bd2 O-O 7. O-O Re8 8. e4 c6 9. b4 Qb6 10. Na4 Qc7 11. c4 Bd7 12. Nc3 b5 13. cxb5 cxb5 14. Rc1 Qb7 15. Qb3 Be6 16. Qb2 Nc6 17. Rc2 a5 18. a3 axb4 19. axb4 Nd4 20. Rcc1 Nxe2+ 21. Nxe2 Ra2 22. Qb1 Rea8 23. Nc3 R2a7 24. d4 exd4 25. Nxd4 Ba2 26. Qc2 Bc4 27. Rfe1 Nxe4 28. Nxe4 Bxd4 29. Nxd6 Qd5 30. Nxc4 bxc4 31. Qxc4 Qxc4 32. Rxc4 Rd7 33. Bh6 Ra1 34. Rxa1 Bxa1 35. Rc8+ Rd8 36. Rxd8#,A04,Zukertort Opening: Quiet System,3
1pBIszeA,False,2017-08-18 15:26:40,2017-08-18 15:26:40,49,mate,white,10+5,ca-va-lier,1590,ntam,1100,1. e4 e5 2. Nf3 Nf6 3. d4 d6 4. dxe5 dxe5 5. Qxd8+ Kxd8 6. Nxe5 Be7 7. Nxf7+ Ke8 8. Nxh8 Bb4+ 9. Bd2 Nd5 10. exd5 Bd6 11. Bd3 a6 12. Bxh7 Bc5 13. Bg6+ Kd8 14. Nf7+ Ke7 15. Bg5+ Kd7 16. Ne5+ Kd6 17. Nc4+ Kd7 18. Nc3 c6 19. Bf5+ Kc7 20. d6+ Bxd6 21. Nxd6 Kxd6 22. Bxc8 Kc7 23. Bh3 a5 24. O-O-O Ra6 25. Bd8#,C41,Philidor Defense: Nimzowitsch Variation,7
CAEZnTSC,False,2017-08-18 15:26:40,2017-08-18 15:26:40,34,mate,black,10+5,ntam,1100,ca-va-lier,1590,1. Nf3 d5 2. Nc3 d4 3. d3 dxc3 4. bxc3 Nf6 5. e3 Bg4 6. Be2 e6 7. Bd2 Bd6 8. e4 e5 9. O-O O-O 10. d4 Nxe4 11. Bd3 Nxd2 12. Qxd2 Bxf3 13. Be2 Bxe2 14. Qxe2 Qh4 15. Rfe1 exd4 16. cxd4 Qxh2+ 17. Kf1 Qh1#,A06,Zukertort Opening: Reversed Mexican Defense,3
JT1xA30W,True,2017-04-28 17:20:00,2017-04-28 17:20:00,88,outoftime,black,5+5,ntam,1302,realmadrid69,875,1. e4 e5 2. d3 Nf6 3. Nf3 d5 4. exd5 Qxd5 5. c4 Qd6 6. Be3 Be6 7. Be2 Nc6 8. O-O O-O-O 9. Nc3 h6 10. Qd2 Ng4 11. h3 Nf6 12. b4 e4 13. a4 Bxh3 14. gxh3 Qxb4 15. Rab1 Qd6 16. Rb3 Nb4 17. c5 Qc6 18. Rxb4 Bxc5 19. Bxc5 Qxc5 20. Nb1 exd3 21. Bxd3 Rd5 22. Rb5 Qd6 23. Nc3 Rc5 24. Rxc5 Qxc5 25. Ne4 Qf5 26. Nd6+ cxd6 27. Bxf5+ Kd8 28. Qa5+ b6 29. Qc3 Ne4 30. h4 Nxc3 31. Ne5 Ne2+ 32. Kg2 dxe5 33. Bh3 Nf4+ 34. Kg1 Ne2+ 35. Kg2 Nf4+ 36. Kh2 a6 37. f3 a5 38. Kg3 Re8 39. Rf2 f6 40. Rd2+ Ke7 41. Rd7+ Kf8 42. Rd6 Kg8 43. Rxb6 Ne2+ 44. Kg4 Rf8,C20,King's Pawn Game: Leonardis Variation,3
9UGcuRBe,True,2017-04-26 18:06:40,2017-04-26 18:06:40,11,draw,draw,7+5,dmitry1111,1234,ntam,1335,1. d4 d5 2. Nf3 Nf6 3. c3 Nc6 4. Bg5 Ng4 5. h3 h6 6. Bf4,D02,Queen's Pawn Game: Symmetrical Variation,4
LSQ4yNeU,True,2017-04-26 18:06:40,2017-04-26 18:06:40,11,mate,white,7+5,carbon752,1522,ntam,1500,1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qf3 Nd6 5. Bc4 Nxc4 6. Qxf7#,C42,Russian Game: Damiano Variation,6
xSwSmC1e,True,2017-08-07 18:20:00,2017-08-07 18:20:00,86,resign,black,10+0,chilon,2306,chesscarl,2405,1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nxe5 Nxe5 5. d4 Nc6 6. d5 Bb4 7. dxc6 Nxe4 8. Qd4 Qe7 9. Be3 O-O 10. cxd7 Bxd7 11. Bd3 Bc6 12. a3 Bxc3+ 13. bxc3 Rad8 14. Qb4 Qe5 15. O-O-O a5 16. Qc4 Qxc3 17. Qxc3 Nxc3 18. Rde1 Bxg2 19. Rhg1 Bf3 20. Bh6 g6 21. Bxf8 Kxf8 22. Re3 Bc6 23. h4 Nd5 24. Re5 f6 25. Re4 Kf7 26. Rge1 Kg7 27. c4 Nb6 28. Re7+ Kf8 29. Kc2 Rd7 30. Re8+ Kf7 31. h5 Ba4+ 32. Kb2 gxh5 33. R8e3 Bc6 34. Kc2 Kg7 35. Re7+ Kh6 36. Rxd7 Bxd7 37. Re7 h4 38. c5 Ba4+ 39. Kd2 Nd5 40. Re4 Bc6 41. Rxh4+ Kg5 42. Rxh7 Kf4 43. Rxc7 Nxc7,C46,Four Knights Game: Halloween Gambit,7
TovD1oTY,True,2017-08-07 15:33:20,2017-08-07 18:20:00,58,resign,black,10+0,loebas,2422,chesscarl,2386,1. e4 c5 2. d4 cxd4 3. c3 Nf6 4. e5 Nd5 5. cxd4 d6 6. exd6 Qxd6 7. Nc3 Nc6 8. Bb5 a6 9. Ba4 Bf5 10. Nf3 Qe6+ 11. Qe2 Qxe2+ 12. Kxe2 Nxc3+ 13. bxc3 b5 14. Bb3 e6 15. d5 Na5 16. dxe6 Bxe6 17. Bxe6 fxe6 18. Bf4 Nc4 19. Rhe1 Bc5 20. Ng5 e5 21. Bg3 Ba7 22. f4 Be3 23. Kf3 Bd2 24. Re2 O-O 25. Ne6 Rf6 26. Nc7 Rd8 27. Rd1 Rd7 28. Ke4 exf4 29. Rexd2 Nxd2+,B22,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,8
u0FzSAO8,True,2017-08-06 17:20:00,2017-08-06 17:20:00,50,resign,black,10+0,thelordoftheboard,2373,chesscarl,2356,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c4 Nd4 12. cxb5 O-O 13. Bd3 axb5 14. O-O Bd7 15. Rc1 Bh4 16. g3 Bg5 17. f4 exf4 18. gxf4 Bh3 19. Rf2 Bh4 20. Rd2 Be1 21. Re2 Bg4 22. Ne3 Qb6 23. Kh1 Bf3+ 24. Ng2 Nxe2 25. Bxe2 Qf2,B33,Sicilian Defense: Lasker-Pelikan Variation |  Sveshnikov Variation |  Chelyabinsk Variation,17
1YmgTIJI,True,2017-08-06 17:20:00,2017-08-06 17:20:00,62,resign,black,10+0,lebbeusz2450,2325,chesscarl,2338,1. d4 Nf6 2. Nf3 d5 3. g3 Bf5 4. Bg2 e6 5. O-O Be7 6. c4 c6 7. Nc3 O-O 8. Qb3 Qb6 9. c5 Qxb3 10. axb3 Nbd7 11. b4 a6 12. Bf4 Rfe8 13. Nd2 Bd8 14. Nb3 Bc2 15. Na5 Bxa5 16. Rxa5 e5 17. dxe5 Nxe5 18. Bxe5 Rxe5 19. b5 d4 20. bxc6 bxc6 21. Na2 Rxe2 22. Bxc6 Rb8 23. Bf3 Rd2 24. c6 Bd3 25. c7 Rc8 26. Rc1 Rxb2 27. Rd1 Rb1 28. Rxb1 Bxb1 29. Rxa6 Ne8 30. Nb4 Rxc7 31. Nd5 Rc1+,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
DYpN9YxD,True,2017-08-06 17:20:00,2017-08-06 17:20:00,39,resign,white,10+0,chesscarl,2336,christopho,1830,1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Nxd4 Bc5 5. Nb3 Bxf2+ 6. Kxf2 Qh4+ 7. g3 Qxe4 8. Bh3 Nge7 9. Bxd7+ Bxd7 10. Qxd7+ Kf8 11. Re1 Qxc2+ 12. Kg1 Rd8 13. Qxc7 Rd1 14. Bd2 Rxe1+ 15. Bxe1 Qe2 16. Nc3 Qe3+ 17. Bf2 Qe6 18. Re1 Qf6 19. Bc5 b6 20. Qc8+,C45,Scotch Game: Potter Variation,9
9ZsNhTh2,True,2017-08-06 17:20:00,2017-08-06 17:20:00,49,resign,white,10+0,chesscarl,2334,kiterdekel,1836,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nd4 4. Nxd4 exd4 5. O-O c6 6. Ba4 Nf6 7. d3 d6 8. c3 dxc3 9. Nxc3 Be7 10. Nd5 Nxd5 11. exd5 Qc7 12. Qc2 b5 13. Bxb5 O-O 14. dxc6 d5 15. d4 Bf6 16. Be3 g6 17. Bd3 a5 18. Rfd1 Ba6 19. Bh6 Rfd8 20. Qc5 Bxd3 21. Rxd3 Rd6 22. Bf4 Rad8 23. Rc1 g5 24. Bxd6 Rxd6 25. Qxd6,C61,Ruy Lopez: Bird Variation,6
78hLyDK0,True,2017-08-06 17:20:00,2017-08-06 17:20:00,43,resign,white,10+0,chesscarl,2329,a_b_d_o,2017,1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Bb5+ Bd7 9. e5 Bxb5 10. exf6 Bxf6 11. Nxb5 Qa5+ 12. Nc3 O-O 13. Ne2 Re8 14. O-O Nd7 15. f5 Bg7 16. Bg5 h6 17. fxg6 fxg6 18. Bf4 Ne5 19. Qc2 g5 20. Bxe5 Rxe5 21. Qg6 Rae8 22. Rf7,A67,Benoni Defense: Taimanov Variation,15
mquRdEhM,True,2017-08-06 17:20:00,2017-08-06 17:20:00,84,mate,black,10+0,angel2006,1879,chesscarl,2326,1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Qe2 Nc6 5. Nc3 a6 6. Bxc6 Bxc6 7. d4 cxd4 8. Nxd4 Bd7 9. O-O Nf6 10. e5 dxe5 11. Qxe5 Ng4 12. Qg3 Qb8 13. Qxb8+ Rxb8 14. h3 Nf6 15. Bf4 Rd8 16. Rad1 e6 17. Nb3 Bb4 18. Be5 b6 19. Bxf6 gxf6 20. Ne4 Bb5 21. Rxd8+ Kxd8 22. Rd1+ Ke7 23. Nd4 Rd8 24. c3 Bc5 25. Rd2 Bxd4 26. cxd4 Bc4 27. b3 Bd5 28. Nc3 Bb7 29. Kf1 Rc8 30. Na4 Rc1+ 31. Ke2 b5 32. Nc5 Bxg2 33. Nxa6 Bxh3 34. Nc5 Bf1+ 35. Ke3 Rc3+ 36. Kf4 e5+ 37. Ke4 Bg2+ 38. Kf5 Rf3+ 39. Kg4 f5+ 40. Kg5 f6+ 41. Kh6 Kf7 42. dxe5 Rh3#,B52,Sicilian Defense: Canal Attack |  Main Line,6
awUwx4yw,True,2017-08-06 17:20:00,2017-08-06 17:20:00,41,resign,white,10+0,chesscarl,2323,angel2006,1881,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 c6 9. Re1 Re8 10. Nc3 Nxc3 11. bxc3 Rxe1+ 12. Qxe1 Be6 13. Ng5 Qf6 14. Rb1 dxc4 15. Bxh7+ Kh8 16. Bc2 b5 17. Qe4 g6 18. Qh4+ Kg7 19. Qh7+ Kf8 20. Ne4 Qd8 21. Qh8+,C42,Russian Game: Classical Attack |  Staunton Variation,16
wXWF2VOU,True,2017-08-06 17:20:00,2017-08-06 17:20:00,48,resign,black,10+0,aca021,1622,chesscarl,2322,1. e4 Nf6 2. Nc3 e5 3. Nf3 Nc6 4. Bc4 Nxe4 5. Bxf7+ Kxf7 6. Nxe4 d5 7. Ng3 e4 8. Ng1 Bc5 9. d3 exd3 10. Qxd3 Bg4 11. h3 Qe7+ 12. N1e2 Nb4 13. Qb3 Bxe2 14. Nxe2 Rhe8 15. Be3 Bxe3 16. fxe3 Qxe3 17. Rf1+ Kg6 18. Qxe3 Nxc2+ 19. Kd2 Nxe3 20. Rf3 Nc4+ 21. Ke1 c6 22. Kf2 Nd2 23. Rg3+ Kf6 24. Nf4 Ne4+,C47,Four Knights Game: Italian Variation |  Noa Gambit,9
AAiM3La2,True,2017-08-05 21:53:20,2017-08-05 21:53:20,48,mate,black,10+0,rigoberto_22,1933,chesscarl,2318,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Nc3 b5 6. Be3 Bb7 7. f3 Qc7 8. Qd2 Nf6 9. O-O-O Bb4 10. Kb1 O-O 11. g4 Bxc3 12. bxc3 Rc8 13. g5 Nh5 14. f4 Bxe4 15. Rg1 Nc6 16. Be2 Nxd4 17. Bxd4 Nxf4 18. h4 e5 19. Be3 Nxe2 20. Qxe2 Qxc3 21. Rc1 Rc4 22. a3 Qb3+ 23. Ka1 Qxa3+ 24. Kb1 Rb4#,B43,Sicilian Defense: Kan Variation |  Wing Attack,10
FrYghAWU,True,2017-08-05 21:53:20,2017-08-05 21:53:20,38,resign,black,10+0,heisenberg3,1983,chesscarl,2313,1. d4 e6 2. Bf4 c5 3. e3 Nf6 4. Nf3 Nc6 5. Nbd2 Be7 6. c3 Nh5 7. Bg3 O-O 8. Bd3 f5 9. Ne5 Nxg3 10. hxg3 cxd4 11. exd4 Nxe5 12. dxe5 d6 13. Nc4 d5 14. Ne3 Bc5 15. Qh5 h6 16. Qg6 Bxe3 17. fxe3 Qb6 18. Rxh6 Qxe3+ 19. Be2 Qxh6,A40,Horwitz Defense,2
2HUEMO77,True,2017-08-05 21:53:20,2017-08-05 21:53:20,41,mate,white,10+0,chesscarl,2312,mario-panagiotis,1663,1. e4 e5 2. Nf3 Nc6 3. Bb5 d6 4. d4 Bd7 5. O-O Nf6 6. Re1 a6 7. Bxc6 Bxc6 8. Nc3 Be7 9. Bg5 h6 10. Bh4 g5 11. Bg3 Nh5 12. Nxe5 dxe5 13. Qxh5 Bf6 14. dxe5 Be7 15. Rad1 Qc8 16. Nd5 Bxd5 17. exd5 Qf5 18. d6 Bd8 19. e6 Qg6 20. e7 Qxh5 21. d7#,C62,Ruy Lopez: Steinitz Defense,6
ob8ByiQL,True,2017-08-05 21:53:20,2017-08-05 21:53:20,28,resign,black,10+0,vchess4,1866,chesscarl,2309,1. Nf3 c5 2. d4 e6 3. d5 exd5 4. Qxd5 Nf6 5. Qg5 Nc6 6. Ne5 Nxe5 7. Qxe5+ Be7 8. Bg5 d6 9. Qf4 O-O 10. e4 Nxe4 11. Bxe7 Qxe7 12. Be2 Bd7 13. Nd2 Nxd2 14. Qxd2 Rae8,A04,Zukertort Opening: Sicilian Invitation,2
XDgrsvyY,True,2017-08-05 21:53:20,2017-08-05 21:53:20,74,resign,black,10+0,slobodan7,1835,chesscarl,2307,1. c4 Nf6 2. d4 g6 3. Nc3 d5 4. e3 Bg7 5. Nf3 O-O 6. cxd5 Nxd5 7. Bd3 c5 8. Be4 Nf6 9. Bc2 cxd4 10. Nxd4 e5 11. Nde2 Qxd1+ 12. Bxd1 Na6 13. b3 Be6 14. O-O Rfd8 15. Bb2 Nb4 16. Nb5 Nd3 17. Bc3 Nd5 18. Bc2 Bf5 19. Ng3 Nxc3 20. Nxf5 Nxb5 21. Ne7+ Kf8 22. Bxd3 Rxd3 23. Rfd1 Rxd1+ 24. Rxd1 Kxe7 25. a4 Nc3 26. Rd3 Rc8 27. f3 Ne2+ 28. Kf2 Nc1 29. Rd5 Rc2+ 30. Kg3 Nxb3 31. Rb5 Nc5 32. e4 Bh6 33. h4 b6 34. a5 Bf4+ 35. Kh3 Nxe4 36. fxe4 Rc3+ 37. g3 Rxg3+,D94,Gruenfeld Defense: Three Knights Variation |  Burille Variation,9
drftECef,True,2017-08-05 21:53:20,2017-08-05 21:53:20,29,resign,white,10+0,chesscarl,2300,grosschess,2041,1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. Nf3 Bb4 5. Bg5 Nbd7 6. cxd5 exd5 7. e3 h6 8. Bh4 O-O 9. Bd3 b6 10. O-O Bb7 11. Ne5 Bxc3 12. bxc3 Qe8 13. Nxd7 Nxd7 14. Qg4 Qe6 15. Bf5,E20,Nimzo-Indian Defense: Ragozin Variation,8
lLnTBNyP,True,2017-08-05 21:53:20,2017-08-05 21:53:20,45,resign,white,10+0,chesscarl,2288,danielsor,2148,1. e4 e5 2. Nf3 Nf6 3. d3 d5 4. exd5 Qxd5 5. Nc3 Bb4 6. Bd2 Bxc3 7. Bxc3 Nc6 8. Be2 Bg4 9. O-O O-O-O 10. Nxe5 Bxe2 11. Qxe2 Rhe8 12. f4 Nd7 13. Qg4 Nxe5 14. fxe5 Kb8 15. Rae1 Re6 16. Qh4 Rde8 17. Rxf7 Nxe5 18. Rxg7 Ng6 19. Rxe6 Qxe6 20. Qe4 Qc8 21. Qc4 c6 22. Rxh7 Qg4 23. Qxg4,C42,Petrov's Defense,4
q1qoMs5p,True,2017-08-05 16:20:00,2017-08-05 16:20:00,61,mate,white,10+0,chesscarl,2283,sergey197316,1947,1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. Nc3 a6 5. Bg5 Be7 6. e3 h6 7. Bxf6 Bxf6 8. cxd5 exd5 9. Qb3 c6 10. Bd3 O-O 11. O-O Re8 12. Qc2 Bg4 13. Rac1 Bxf3 14. gxf3 Bh4 15. Bh7+ Kh8 16. Bf5 Nd7 17. f4 Nf6 18. Qb3 Qc7 19. Nxd5 Qd6 20. Nb6 g6 21. Bd3 Rad8 22. Qxf7 Ng4 23. Nc4 Qe6 24. Qxb7 Rd5 25. Qxa6 Rh5 26. Be2 Nxe3 27. fxe3 Qh3 28. Bxh5 gxh5 29. Qxc6 Rg8+ 30. Kh1 Bg3 31. Qxh6#,D37,Queen's Gambit Declined: Three Knights Variation,7
FicdeaYj,True,2017-08-05 16:20:00,2017-08-05 16:20:00,19,resign,white,10+0,chesscarl,2275,anna1605,2016,1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Nd7 5. Bc4 Ngf6 6. Nxf6+ Nxf6 7. c3 Bg4 8. Qb3 e6 9. Qxb7 Qc8 10. Ba6,B17,Caro-Kann Defense: Karpov Variation |  Tiviakov-Fischer Attack,12
DrNPTV0R,True,2017-08-05 16:20:00,2017-08-05 16:20:00,48,resign,black,10+0,fire_on_the_board,1909,chesscarl,2271,1. e4 c5 2. d4 cxd4 3. c3 Nf6 4. e5 Nd5 5. cxd4 d6 6. Nf3 Nc6 7. Bb5 Qa5+ 8. Nc3 Nxc3 9. Bxc6+ bxc6 10. bxc3 Qxc3+ 11. Bd2 Qd3 12. exd6 exd6 13. Qa4 Qa6 14. Qc2 Be7 15. Rc1 Bd7 16. Ng5 Bxg5 17. Bxg5 O-O 18. Qb3 Rae8+ 19. Be3 d5 20. h4 Bf5 21. h5 Re7 22. h6 g5 23. f3 Rfe8 24. Kf2 Rxe3,B22,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,8
h8sFveY6,True,2017-08-03 22:40:00,2017-08-03 22:40:00,41,resign,white,10+0,chesscarl,2263,wevertonsoares,2006,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 O-O 5. Qd3 d5 6. Bg5 h6 7. Bxf6 Qxf6 8. O-O-O Rd8 9. Kb1 dxc4 10. Qxc4 Bxc3 11. Qxc3 c5 12. Qxc5 Nc6 13. e4 Bd7 14. Bd3 Rac8 15. e5 Qf4 16. Rhe1 Qg4 17. Rg1 b6 18. Qa3 a5 19. h3 Qh5 20. g4 Qxh3 21. Bf1,E21,Nimzo-Indian Defense: Three Knights Variation,7
YTPvqqDg,True,2017-08-03 22:40:00,2017-08-03 22:40:00,30,resign,black,10+0,rodrigo-sagastegui,1293,chesscarl,2263,1. e4 Nf6 2. h3 Nxe4 3. Qf3 Nf6 4. g4 e6 5. g5 Nd5 6. h4 Nc6 7. c3 Bd6 8. Qd1 O-O 9. d3 b6 10. c4 Nde7 11. h5 Bb7 12. g6 Nd4 13. gxf7+ Rxf7 14. Rh4 Bf3 15. Nxf3 Nxf3+,B02,Alekhine Defense,2
x3qqYZK7,True,2017-08-03 22:40:00,2017-08-03 22:40:00,55,mate,white,10+0,chesscarl,2257,withouttroble,1922,1. e4 c5 2. Nf3 Nc6 3. Nc3 g6 4. d4 cxd4 5. Nxd4 Bg7 6. Be3 e6 7. Bc4 Nge7 8. O-O O-O 9. Qd2 f5 10. f3 f4 11. Bf2 Kh8 12. Nxc6 Nxc6 13. Rfd1 a6 14. Bc5 Rf7 15. Bxe6 Rf6 16. Bxd7 Bxd7 17. Qxd7 Qxd7 18. Rxd7 b5 19. Nd5 Rd8 20. Rxd8+ Nxd8 21. Nxf6 Bxf6 22. Rd1 Kg7 23. e5 Bg5 24. Rd7+ Kh6 25. Bf8+ Kh5 26. Rxh7+ Bh6 27. h4 Ne6 28. Rxh6#,B34,Sicilian Defense: Accelerated Dragon |  Modern Variation,9
TTXLxBqr,True,2017-08-03 22:40:00,2017-08-03 22:40:00,72,resign,black,10+0,bdoq,2191,chesscarl,2239,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Nc3 b5 6. a3 Bb7 7. Bd3 Qb6 8. Be3 Bc5 9. Be2 Nc6 10. Nf3 Bxe3 11. fxe3 Qxe3 12. Qd6 Nf6 13. Rd1 Rd8 14. h3 Nxe4 15. Nxe4 Qxe4 16. Rd2 Ne7 17. O-O Nf5 18. Qe5 Qxe5 19. Nxe5 d6 20. g4 dxe5 21. Rxd8+ Kxd8 22. gxf5 exf5 23. Rxf5 f6 24. c4 bxc4 25. Bxc4 Ke7 26. b3 Rb8 27. Rh5 Rh8 28. Rh4 f5 29. Kf2 Kf6 30. Be2 a5 31. Rc4 Bd5 32. Rc5 Bxb3 33. Rxa5 Rc8 34. h4 Rc2 35. Ra6+ Ke7 36. Ke3 Rxe2+,B43,Sicilian Defense: Kan Variation |  Wing Attack,10
tz5RAeQT,True,2017-08-03 22:40:00,2017-08-03 22:40:00,78,resign,black,10+0,hayki34,1380,chesscarl,2239,1. d4 d5 2. c4 e6 3. e3 Nf6 4. Nc3 Be7 5. Nf3 O-O 6. Be2 dxc4 7. Ne5 a6 8. Bf3 c5 9. Nxc4 cxd4 10. Ne2 e5 11. Qd3 Bb4+ 12. Kf1 Re8 13. a3 e4 14. Bxe4 Nxe4 15. axb4 Nxf2 16. Qxd4 Nxh1 17. Qxd8 Rxd8 18. Nc3 Be6 19. Na5 b6 20. Nb7 Rd7 21. Kg1 Ng3 22. Nd6 Rxd6 23. hxg3 Rd3 24. Kf1 Nd7 25. Ke2 Ne5 26. Kf2 Rd7 27. e4 Nd3+ 28. Kg1 Nxc1 29. Rxc1 Rd4 30. Rc2 Rad8 31. b5 a5 32. g4 Rd2 33. Rxd2 Rxd2 34. Kh2 Rxb2 35. g5 Rb3 36. Ne2 a4 37. Nd4 a3 38. Nc2 a2 39. e5 Rb1,D30,Queen's Gambit Declined,4
M0iO8NeI,True,2017-08-03 22:40:00,2017-08-03 22:40:00,34,resign,black,10+0,klemi,1796,chesscarl,2235,1. d4 Nf6 2. c4 e6 3. a3 d5 4. Nc3 Be7 5. Bg5 O-O 6. Bxf6 Bxf6 7. e3 c5 8. cxd5 cxd4 9. exd4 exd5 10. g3 Re8+ 11. Nge2 Nc6 12. Qd3 Nxd4 13. O-O-O Bf5 14. Qxf5 Nxf5 15. Rxd5 Nd6 16. Nb5 Bxb2+ 17. Kxb2 Nc4+,E00,Indian Game: East Indian Defense,4
DuBCgvJa,True,2017-08-03 17:06:40,2017-08-03 17:06:40,56,mate,black,10+0,mavrincbor,1879,chesscarl,2230,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Nxc6 bxc6 7. Bd2 Rb8 8. Qc1 Bc5 9. Be2 O-O 10. O-O d5 11. Bf3 Ba6 12. Re1 Qb6 13. Be3 d4 14. Na4 dxe3 15. Nxb6 exf2+ 16. Kh1 fxe1=Q+ 17. Qxe1 axb6 18. b3 Rfd8 19. Rd1 Rxd1 20. Qxd1 Bb4 21. Qa1 Re8 22. c3 Bc5 23. Qb2 Bd3 24. b4 Be3 25. a4 Rd8 26. g3 Nxe4 27. Bxe4 Bxe4+ 28. Qg2 Rd1#,B33,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,11
4Sqxp7eu,True,2017-08-03 17:06:40,2017-08-03 17:06:40,49,resign,white,10+0,chesscarl,2217,g_king,2059,1. d4 e6 2. c4 f5 3. g3 Nf6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d6 7. Nc3 Qe8 8. b3 Nbd7 9. Bb2 Qh5 10. Qc2 g5 11. Nb5 Bd8 12. d5 e5 13. Qxf5 h6 14. h4 Nc5 15. Qc2 Nfe4 16. Nxe5 Nxg3 17. fxg3 Rxf1+ 18. Rxf1 dxe5 19. Ba3 Nd7 20. Qf5 Nf6 21. Qxe5 Bd7 22. Nxc7 Bxc7 23. Qxc7 Qg6 24. Be7 Bf5 25. Qe5,A99,Dutch Defense: Classical Variation |  Ilyin-Zhenevsky Variation |  Modern Main Line,15
